x_m,y_m,Ma,gamma,Taw_K,Twg_K,sigma,hg_W_m2K,qdot_W_m2
0.055548,0.015529,1.186400,1.166810,3265.329,800.000,1.343147,11538.417,28445999.196
0.055569,0.015534,1.188923,1.166810,3265.197,800.000,1.342988,11529.358,28422141.344
0.055590,0.015540,1.191448,1.166811,3265.065,800.000,1.342828,11520.207,28398058.179
0.055611,0.015546,1.193974,1.166812,3264.932,800.000,1.342668,11510.966,28373750.839
0.055632,0.015552,1.196501,1.166812,3264.799,800.000,1.342508,11501.634,28349220.474
0.055652,0.015558,1.199030,1.166813,3264.666,800.000,1.342347,11492.212,28324468.240
0.055673,0.015564,1.201560,1.166813,3264.533,800.000,1.342186,11482.701,28299495.303
0.055694,0.015570,1.204091,1.166814,3264.399,800.000,1.342024,11473.101,28274302.839
0.055714,0.015577,1.206624,1.166815,3264.266,800.000,1.341862,11463.412,28248892.031
0.055735,0.015583,1.209158,1.166815,3264.131,800.000,1.341700,11453.636,28223264.073
0.055756,0.015589,1.211693,1.166816,3263.997,800.000,1.341537,11443.771,28197420.165
0.055776,0.015596,1.214229,1.166817,3263.863,800.000,1.341374,11433.820,28171361.517
0.055797,0.015602,1.216767,1.166818,3263.728,800.000,1.341211,11423.781,28145089.346
0.055817,0.015609,1.219305,1.166819,3263.593,800.000,1.341047,11413.657,28118604.879
0.055838,0.015616,1.221845,1.166819,3263.458,800.000,1.340883,11403.446,28091909.349
0.055858,0.015623,1.224386,1.166820,3263.322,800.000,1.340719,11393.151,28065003.998
0.055879,0.015629,1.226928,1.166821,3263.187,800.000,1.340554,11382.771,28037890.076
0.055899,0.015636,1.229471,1.166822,3263.051,800.000,1.340389,11372.306,28010568.839
0.055920,0.015643,1.232015,1.166823,3262.915,800.000,1.340224,11361.757,27983041.551
0.055940,0.015650,1.234560,1.166824,3262.779,800.000,1.340058,11351.126,27955309.486
0.055961,0.015657,1.237107,1.166825,3262.642,800.000,1.339892,11340.411,27927373.921
0.055981,0.015665,1.239654,1.166826,3262.505,800.000,1.339725,11329.614,27899236.143
0.056001,0.015672,1.242202,1.166827,3262.368,800.000,1.339558,11318.736,27870897.445
0.056022,0.015679,1.244752,1.166828,3262.231,800.000,1.339391,11307.776,27842359.126
0.056022,0.015679,1.244752,1.166828,3262.231,800.000,1.339391,11307.776,27842359.126
0.056374,0.015807,1.285915,1.166852,3259.995,800.000,1.336651,11120.562,27356526.276
0.056727,0.015935,1.322274,1.166882,3257.986,800.000,1.334168,10940.300,26891105.086
0.057079,0.016062,1.355227,1.166920,3256.139,800.000,1.331868,10766.122,26443090.729
0.057432,0.016189,1.385594,1.166964,3254.415,800.000,1.329705,10597.452,26010548.007
0.057784,0.016316,1.413905,1.167016,3252.790,800.000,1.327652,10433.869,25592091.362
0.058137,0.016442,1.440526,1.167075,3251.246,800.000,1.325689,10275.042,25186655.372
0.058489,0.016568,1.465726,1.167142,3249.770,800.000,1.323801,10120.696,24793378.511
0.058842,0.016693,1.489704,1.167215,3248.353,800.000,1.321977,9970.595,24411538.198
0.059194,0.016818,1.512618,1.167296,3246.988,800.000,1.320210,9824.533,24040511.727
0.059547,0.016942,1.534592,1.167385,3245.668,800.000,1.318491,9682.326,23679751.337
0.059899,0.017067,1.555727,1.167480,3244.388,800.000,1.316816,9543.806,23328767.541
0.060252,0.017190,1.576106,1.167584,3243.145,800.000,1.315181,9408.821,22987117.515
0.060604,0.017314,1.595799,1.167694,3241.936,800.000,1.313580,9277.229,22654396.731
0.060957,0.017437,1.614867,1.167812,3240.756,800.000,1.312012,9148.900,22330232.756
0.061309,0.017559,1.633358,1.167937,3239.604,800.000,1.310473,9023.710,22014280.532
0.061662,0.017681,1.651318,1.168070,3238.478,800.000,1.308960,8901.544,21706218.698
0.062014,0.017803,1.668785,1.168210,3237.376,800.000,1.307473,8782.293,21405746.672
0.062367,0.017924,1.685792,1.168358,3236.295,800.000,1.306008,8665.856,21112582.289
0.062719,0.018045,1.702370,1.168513,3235.235,800.000,1.304564,8552.136,20826459.857
0.063072,0.018166,1.718544,1.168675,3234.194,800.000,1.303139,8441.040,20547128.545
0.063424,0.018286,1.734339,1.168845,3233.171,800.000,1.301733,8332.480,20274351.013
0.063777,0.018406,1.749776,1.169022,3232.165,800.000,1.300344,8226.375,20007902.243
0.064129,0.018525,1.764875,1.169207,3231.175,800.000,1.298971,8122.644,19747568.532
0.064482,0.018644,1.779653,1.169398,3230.200,800.000,1.297613,8021.212,19493146.615
0.064834,0.018762,1.794126,1.169598,3229.239,800.000,1.296268,7922.006,19244442.887
0.065187,0.018881,1.808308,1.169804,3228.291,800.000,1.294937,7824.957,19001272.726
0.065539,0.018998,1.822214,1.170018,3227.356,800.000,1.293618,7729.999,18763459.879
0.065892,0.019116,1.835855,1.170239,3226.433,800.000,1.292311,7637.068,18530835.915
0.066244,0.019233,1.849243,1.170468,3225.522,800.000,1.291014,7546.104,18303239.730
0.066597,0.019349,1.862389,1.170703,3224.621,800.000,1.289728,7457.048,18080517.105
0.066949,0.019465,1.875302,1.170946,3223.731,800.000,1.288451,7369.843,17862520.291
0.067302,0.019581,1.887992,1.171196,3222.851,800.000,1.287184,7284.437,17649107.641
0.067654,0.019696,1.900466,1.171453,3221.981,800.000,1.285925,7200.777,17440143.268
0.068007,0.019811,1.912733,1.171717,3221.119,800.000,1.284675,7118.814,17235496.728
0.068359,0.019926,1.924801,1.171988,3220.266,800.000,1.283432,7038.500,17035042.731
0.068712,0.020040,1.936676,1.172266,3219.422,800.000,1.282197,6959.788,16838660.868
0.069064,0.020154,1.948365,1.172551,3218.585,800.000,1.280968,6882.633,16646235.367
0.069417,0.020267,1.959875,1.172843,3217.756,800.000,1.279746,6806.995,16457654.854
0.069769,0.020380,1.971210,1.173141,3216.935,800.000,1.278530,6732.830,16272812.140
0.070122,0.020493,1.982376,1.173446,3216.121,800.000,1.277321,6660.100,16091604.016
0.070474,0.020605,1.993379,1.173758,3215.313,800.000,1.276116,6588.765,15913931.065
0.070827,0.020717,2.004224,1.174077,3214.512,800.000,1.274918,6518.789,15739697.482
0.071180,0.020828,2.014915,1.174402,3213.718,800.000,1.273724,6450.137,15568810.907
0.071532,0.020939,2.025456,1.174733,3212.930,800.000,1.272535,6382.773,15401182.270
0.071885,0.021050,2.035852,1.175071,3212.147,800.000,1.271351,6316.665,15236725.640
0.072237,0.021160,2.046107,1.175415,3211.371,800.000,1.270171,6251.780,15075358.088
0.072590,0.021269,2.056224,1.175766,3210.600,800.000,1.268995,6188.087,14916999.555
0.072942,0.021379,2.066208,1.176122,3209.834,800.000,1.267823,6125.556,14761572.724
0.073295,0.021488,2.076061,1.176485,3209.074,800.000,1.266655,6064.158,14609002.909
0.073647,0.021596,2.085787,1.176854,3208.318,800.000,1.265490,6003.865,14459217.938
0.074000,0.021705,2.095390,1.177228,3207.568,800.000,1.264329,5944.649,14312148.048
0.074352,0.021812,2.104871,1.177609,3206.823,800.000,1.263172,5886.485,14167725.789
0.074705,0.021920,2.114235,1.177995,3206.082,800.000,1.262017,5829.346,14025885.925
0.075057,0.022027,2.123483,1.178387,3205.346,800.000,1.260866,5773.209,13886565.347
0.075410,0.022133,2.132619,1.178785,3204.615,800.000,1.259717,5718.049,13749702.982
0.075762,0.022240,2.141644,1.179188,3203.887,800.000,1.258572,5663.843,13615239.719
0.076115,0.022345,2.150562,1.179597,3203.165,800.000,1.257429,5610.568,13483118.325
0.076467,0.022451,2.159375,1.180010,3202.446,800.000,1.256288,5558.204,13353283.377
0.076820,0.022556,2.168085,1.180430,3201.731,800.000,1.255151,5506.728,13225681.186
0.077172,0.022660,2.176695,1.180854,3201.021,800.000,1.254015,5456.121,13100259.733
0.077525,0.022764,2.185205,1.181283,3200.314,800.000,1.252882,5406.362,12976968.605
0.077877,0.022868,2.193619,1.181717,3199.612,800.000,1.251752,5357.433,12855758.934
0.078230,0.022972,2.201939,1.182156,3198.913,800.000,1.250623,5309.314,12736583.339
0.078582,0.023075,2.210165,1.182600,3198.218,800.000,1.249497,5261.989,12619395.869
0.078935,0.023177,2.218301,1.183049,3197.527,800.000,1.248373,5215.438,12504151.952
0.079287,0.023279,2.226347,1.183502,3196.839,800.000,1.247251,5169.645,12390808.341
0.079640,0.023381,2.234305,1.183959,3196.155,800.000,1.246131,5124.594,12279323.071
0.079992,0.023483,2.242178,1.184421,3195.475,800.000,1.245013,5080.268,12169655.406
0.080345,0.023584,2.249967,1.184887,3194.798,800.000,1.243898,5036.652,12061765.799
0.080697,0.023684,2.257672,1.185357,3194.125,800.000,1.242784,4993.730,11955615.848
0.081050,0.023785,2.265297,1.185832,3193.456,800.000,1.241672,4951.489,11851168.257
0.081402,0.023884,2.272841,1.186310,3192.789,800.000,1.240563,4909.913,11748386.792
0.081755,0.023984,2.280307,1.186792,3192.127,800.000,1.239455,4868.988,11647236.251
0.082107,0.024083,2.287696,1.187277,3191.467,800.000,1.238349,4828.702,11547682.421
0.082460,0.024181,2.295009,1.187766,3190.811,800.000,1.237245,4789.040,11449692.049
0.082812,0.024280,2.302247,1.188259,3190.159,800.000,1.236143,4749.991,11353232.805
0.083165,0.024377,2.309412,1.188755,3189.510,800.000,1.235043,4711.541,11258273.254
0.083517,0.024475,2.316505,1.189254,3188.864,800.000,1.233945,4673.679,11164782.821
0.083870,0.024572,2.323527,1.189757,3188.221,800.000,1.232850,4636.393,11072731.767
0.084222,0.024668,2.330479,1.190262,3187.582,800.000,1.231756,4599.671,10982091.159
0.084575,0.024765,2.337362,1.190770,3186.946,800.000,1.230664,4563.502,10892832.841
0.084927,0.024861,2.344178,1.191281,3186.314,800.000,1.229574,4527.875,10804929.410
0.085280,0.024956,2.350926,1.191795,3185.685,800.000,1.228487,4492.779,10718354.191
0.085632,0.025051,2.357610,1.192312,3185.059,800.000,1.227401,4458.205,10633081.214
0.085985,0.025146,2.364228,1.192830,3184.436,800.000,1.226318,4424.143,10549085.189
0.086338,0.025240,2.370783,1.193352,3183.817,800.000,1.225237,4390.581,10466341.486
0.086690,0.025334,2.377275,1.193875,3183.201,800.000,1.224158,4357.512,10384826.113
0.087043,0.025427,2.383705,1.194400,3182.588,800.000,1.223082,4324.925,10304515.693
0.087395,0.025520,2.390074,1.194928,3181.979,800.000,1.222008,4292.812,10225387.449
0.087748,0.025613,2.396383,1.195457,3181.373,800.000,1.220936,4261.163,10147419.182
0.088100,0.025705,2.402632,1.195988,3180.770,800.000,1.219866,4229.971,10070589.253
0.088453,0.025797,2.408823,1.196521,3180.171,800.000,1.218800,4199.226,9994876.566
0.088805,0.025888,2.414957,1.197055,3179.575,800.000,1.217735,4168.921,9920260.550
0.089158,0.025979,2.421033,1.197591,3178.982,800.000,1.216673,4139.047,9846721.146
0.089510,0.026070,2.427053,1.198128,3178.393,800.000,1.215614,4109.597,9774238.787
0.089863,0.026160,2.433018,1.198666,3177.807,800.000,1.214558,4080.564,9702794.384
0.090215,0.026250,2.438928,1.199205,3177.225,800.000,1.213504,4051.939,9632369.314
0.090568,0.026340,2.444784,1.199745,3176.646,800.000,1.212453,4023.715,9562945.403
0.090920,0.026429,2.450586,1.200286,3176.070,800.000,1.211405,3995.886,9494504.914
0.091273,0.026517,2.456336,1.200828,3175.498,800.000,1.210360,3968.444,9427030.533
0.091625,0.026606,2.462034,1.201371,3174.929,800.000,1.209318,3941.384,9360505.356
0.091978,0.026693,2.467681,1.201913,3174.363,800.000,1.208279,3914.697,9294912.878
0.092330,0.026781,2.473277,1.202457,3173.801,800.000,1.207243,3888.378,9230236.981
0.092683,0.026868,2.478822,1.203000,3173.243,800.000,1.206210,3862.421,9166461.922
0.093035,0.026955,2.484318,1.203544,3172.688,800.000,1.205180,3836.819,9103572.322
0.093388,0.027041,2.489766,1.204088,3172.136,800.000,1.204154,3811.566,9041553.158
0.093740,0.027127,2.495164,1.204632,3171.588,800.000,1.203131,3786.657,8980389.747
0.094093,0.027212,2.500515,1.205175,3171.043,800.000,1.202111,3762.085,8920067.742
0.094445,0.027297,2.505819,1.205719,3170.502,800.000,1.201095,3737.846,8860573.120
0.094798,0.027382,2.511076,1.206262,3169.965,800.000,1.200083,3713.934,8801892.171
0.095150,0.027466,2.516287,1.206804,3169.431,800.000,1.199074,3690.343,8744011.495
0.095503,0.027550,2.521452,1.207346,3168.900,800.000,1.198069,3667.068,8686917.984
0.095855,0.027634,2.526572,1.207887,3168.373,800.000,1.197067,3644.104,8630598.824
0.096208,0.027717,2.531647,1.208428,3167.850,800.000,1.196070,3621.446,8575041.479
0.096560,0.027799,2.536678,1.208967,3167.330,800.000,1.195076,3599.090,8520233.687
0.096913,0.027882,2.541665,1.209506,3166.814,800.000,1.194086,3577.029,8466163.451
0.097265,0.027963,2.546609,1.210043,3166.301,800.000,1.193100,3555.261,8412819.034
0.097618,0.028045,2.551510,1.210579,3165.793,800.000,1.192119,3533.779,8360188.949
0.097970,0.028126,2.556369,1.211114,3165.287,800.000,1.191141,3512.581,8308261.954
0.098323,0.028207,2.561186,1.211648,3164.786,800.000,1.190168,3491.660,8257027.045
0.098675,0.028287,2.565961,1.212180,3164.288,800.000,1.189199,3471.013,8206473.448
0.099028,0.028367,2.570695,1.212711,3163.793,800.000,1.188234,3450.636,8156590.618
0.099380,0.028446,2.575388,1.213240,3163.302,800.000,1.187274,3430.525,8107368.225
0.099733,0.028526,2.580041,1.213767,3162.815,800.000,1.186319,3410.675,8058796.155
0.100085,0.028604,2.584655,1.214292,3162.332,800.000,1.185367,3391.083,8010864.503
0.100438,0.028682,2.589228,1.214815,3161.853,800.000,1.184421,3371.745,7963563.563
0.100790,0.028760,2.593763,1.215336,3161.377,800.000,1.183479,3352.656,7916883.830
0.101143,0.028838,2.598259,1.215855,3160.904,800.000,1.182542,3333.814,7870815.989
0.101496,0.028915,2.602716,1.216372,3160.436,800.000,1.181610,3315.214,7825350.913
0.101848,0.028992,2.607136,1.216887,3159.971,800.000,1.180682,3296.854,7780479.657
0.102201,0.029068,2.611517,1.217399,3159.510,800.000,1.179760,3278.729,7736193.454
0.102553,0.029144,2.615862,1.217909,3159.053,800.000,1.178842,3260.836,7692483.710
0.102906,0.029219,2.620169,1.218416,3158.599,800.000,1.177929,3243.172,7649342.002
0.103258,0.029295,2.624440,1.218920,3158.149,800.000,1.177022,3225.733,7606760.068
0.103611,0.029369,2.628674,1.219422,3157.703,800.000,1.176120,3208.517,7564729.809
0.103963,0.029444,2.632873,1.219921,3157.261,800.000,1.175223,3191.519,7523243.284
0.104316,0.029517,2.637035,1.220418,3156.822,800.000,1.174331,3174.738,7482292.701
0.104668,0.029591,2.641163,1.220911,3156.387,800.000,1.173444,3158.170,7441870.420
0.105021,0.029664,2.645255,1.221401,3155.956,800.000,1.172563,3141.811,7401968.946
0.105373,0.029737,2.649312,1.221888,3155.529,800.000,1.171688,3125.660,7362580.926
0.105726,0.029809,2.653335,1.222372,3155.105,800.000,1.170817,3109.712,7323699.143
0.106078,0.029881,2.657324,1.222853,3154.685,800.000,1.169953,3093.966,7285316.519
0.106431,0.029953,2.661279,1.223330,3154.269,800.000,1.169094,3078.419,7247426.106
0.106783,0.030024,2.665200,1.223805,3153.857,800.000,1.168240,3063.067,7210021.084
0.107136,0.030094,2.669088,1.224275,3153.448,800.000,1.167392,3047.908,7173094.760
0.107488,0.030165,2.672943,1.224743,3153.043,800.000,1.166550,3032.940,7136640.565
0.107841,0.030235,2.676764,1.225206,3152.642,800.000,1.165714,3018.160,7100652.047
0.108193,0.030304,2.680554,1.225666,3152.245,800.000,1.164883,3003.566,7065122.873
0.108546,0.030373,2.684311,1.226123,3151.852,800.000,1.164059,2989.154,7030046.826
0.108898,0.030442,2.688036,1.226576,3151.462,800.000,1.163240,2974.923,6995417.798
0.109251,0.030510,2.691729,1.227025,3151.076,800.000,1.162427,2960.870,6961229.791
0.109603,0.030578,2.695391,1.227470,3150.693,800.000,1.161620,2946.993,6927476.917
0.109956,0.030646,2.699021,1.227911,3150.315,800.000,1.160819,2933.290,6894153.387
0.110308,0.030713,2.702620,1.228349,3149.940,800.000,1.160024,2919.757,6861253.519
0.110661,0.030780,2.706189,1.228782,3149.569,800.000,1.159235,2906.394,6828771.729
0.111013,0.030846,2.709726,1.229211,3149.201,800.000,1.158453,2893.197,6796702.529
0.111366,0.030912,2.713234,1.229637,3148.837,800.000,1.157676,2880.165,6765040.530
0.111718,0.030978,2.716711,1.230058,3148.477,800.000,1.156906,2867.296,6733780.434
0.112071,0.031043,2.720158,1.230475,3148.121,800.000,1.156142,2854.588,6702917.035
0.112423,0.031107,2.723575,1.230888,3147.768,800.000,1.155384,2842.037,6672445.215
0.112776,0.031172,2.726963,1.231297,3147.419,800.000,1.154632,2829.643,6642359.946
0.113128,0.031236,2.730322,1.231701,3147.074,800.000,1.153886,2817.404,6612656.285
0.113481,0.031299,2.733651,1.232101,3146.732,800.000,1.153147,2805.317,6583329.371
0.113833,0.031362,2.736952,1.232497,3146.394,800.000,1.152415,2793.381,6554374.427
0.114186,0.031425,2.740224,1.232889,3146.060,800.000,1.151688,2781.594,6525786.754
0.114538,0.031488,2.743467,1.233276,3145.729,800.000,1.150968,2769.954,6497561.735
0.114891,0.031549,2.746682,1.233659,3145.402,800.000,1.150254,2758.459,6469694.827
0.115243,0.031611,2.749868,1.234037,3145.079,800.000,1.149547,2747.107,6442181.564
0.115596,0.031672,2.753027,1.234411,3144.759,800.000,1.148846,2735.897,6415017.552
0.115948,0.031733,2.756158,1.234780,3144.442,800.000,1.148152,2724.826,6388198.472
0.116301,0.031793,2.759262,1.235145,3144.130,800.000,1.147464,2713.894,6361720.074
0.116654,0.031853,2.762337,1.235505,3143.820,800.000,1.146783,2703.099,6335578.178
0.117006,0.031913,2.765386,1.235861,3143.515,800.000,1.146108,2692.438,6309768.672
0.117359,0.031972,2.768408,1.236212,3143.212,800.000,1.145439,2681.911,6284287.511
0.117711,0.032031,2.771402,1.236559,3142.914,800.000,1.144778,2671.516,6259130.714
0.118064,0.032089,2.774370,1.236901,3142.619,800.000,1.144122,2661.250,6234294.365
0.118416,0.032147,2.777312,1.237238,3142.327,800.000,1.143473,2651.114,6209774.613
0.118769,0.032205,2.780226,1.237571,3142.039,800.000,1.142831,2641.104,6185567.664
0.119121,0.032262,2.783115,1.237900,3141.754,800.000,1.142195,2631.220,6161669.787
0.119474,0.032319,2.785978,1.238223,3141.473,800.000,1.141566,2621.460,6138077.312
0.119826,0.032375,2.788814,1.238542,3141.195,800.000,1.140943,2611.823,6114786.624
0.120179,0.032431,2.791625,1.238856,3140.920,800.000,1.140327,2602.307,6091794.166
0.120531,0.032487,2.794410,1.239166,3140.649,800.000,1.139717,2592.912,6069096.438
0.120884,0.032542,2.797170,1.239471,3140.381,800.000,1.139114,2583.634,6046689.994
0.121236,0.032597,2.799904,1.239772,3140.117,800.000,1.138517,2574.474,6024571.441
0.121589,0.032651,2.802613,1.240067,3139.856,800.000,1.137927,2565.430,6002737.441
0.121941,0.032705,2.805297,1.240358,3139.598,800.000,1.137344,2556.501,5981184.705
0.122294,0.032759,2.807956,1.240645,3139.344,800.000,1.136766,2547.684,5959909.998
0.122646,0.032812,2.810590,1.240927,3139.093,800.000,1.136196,2538.980,5938910.133
0.122999,0.032865,2.813200,1.241204,3138.845,800.000,1.135632,2530.387,5918181.974
0.123351,0.032917,2.815785,1.241477,3138.600,800.000,1.135074,2521.903,5897722.430
0.123704,0.032969,2.818345,1.241745,3138.359,800.000,1.134523,2513.527,5877528.460
0.124056,0.033021,2.820881,1.242008,3138.121,800.000,1.133979,2505.259,5857597.069
0.124409,0.033072,2.823394,1.242267,3137.886,800.000,1.133440,2497.096,5837925.308
0.124761,0.033123,2.825882,1.242522,3137.654,800.000,1.132909,2489.038,5818510.272
0.125114,0.033173,2.828346,1.242771,3137.425,800.000,1.132383,2481.084,5799349.101
0.125466,0.033223,2.830786,1.243017,3137.200,800.000,1.131864,2473.233,5780438.978
0.125819,0.033273,2.833203,1.243258,3136.977,800.000,1.131352,2465.483,5761777.128
0.126171,0.033322,2.835597,1.243494,3136.758,800.000,1.130846,2457.833,5743360.819
0.126524,0.033371,2.837966,1.243726,3136.541,800.000,1.130346,2450.283,5725187.360
0.126876,0.033419,2.840313,1.243953,3136.328,800.000,1.129852,2442.831,5707254.101
0.127229,0.033467,2.842636,1.244176,3136.118,800.000,1.129365,2435.476,5689558.430
0.127581,0.033515,2.844937,1.244395,3135.911,800.000,1.128884,2428.217,5672097.775
0.127934,0.033562,2.847214,1.244609,3135.706,800.000,1.128410,2421.053,5654869.604
0.128286,0.033609,2.849468,1.244819,3135.505,800.000,1.127941,2413.984,5637871.422
0.128639,0.033655,2.851700,1.245024,3135.306,800.000,1.127479,2407.008,5621100.770
0.128991,0.033701,2.853909,1.245225,3135.111,800.000,1.127023,2400.124,5604555.228
0.129344,0.033747,2.856095,1.245422,3134.918,800.000,1.126573,2393.331,5588232.411
0.129696,0.033792,2.858259,1.245615,3134.729,800.000,1.126130,2386.629,5572129.969
0.130049,0.033837,2.860401,1.245804,3134.542,800.000,1.125692,2380.016,5556245.587
0.130401,0.033881,2.862520,1.245988,3134.358,800.000,1.125260,2373.491,5540576.987
0.130754,0.033925,2.864617,1.246169,3134.176,800.000,1.124835,2367.054,5525121.922
0.131106,0.033969,2.866693,1.246345,3133.998,800.000,1.124415,2360.704,5509878.179
0.131459,0.034012,2.868746,1.246517,3133.822,800.000,1.124002,2354.440,5494843.579
0.131812,0.034055,2.870777,1.246685,3133.649,800.000,1.123594,2348.261,5480015.976
0.132164,0.034097,2.872787,1.246849,3133.479,800.000,1.123193,2342.165,5465393.252
0.132517,0.034139,2.874774,1.247009,3133.311,800.000,1.122797,2336.154,5450973.326
0.132869,0.034181,2.876741,1.247166,3133.146,800.000,1.122407,2330.224,5436754.144
0.133222,0.034222,2.878685,1.247318,3132.984,800.000,1.122023,2324.377,5422733.685
0.133574,0.034263,2.880609,1.247467,3132.824,800.000,1.121644,2318.610,5408909.956
0.133927,0.034303,2.882511,1.247612,3132.667,800.000,1.121272,2312.924,5395280.995
0.134279,0.034344,2.884391,1.247753,3132.512,800.000,1.120905,2307.317,5381844.870
0.134632,0.034383,2.886251,1.247890,3132.360,800.000,1.120543,2301.788,5368599.676
0.134984,0.034422,2.888089,1.248024,3132.211,800.000,1.120188,2296.338,5355543.539
0.135337,0.034461,2.889907,1.248154,3132.064,800.000,1.119838,2290.964,5342674.610
0.135689,0.034500,2.891703,1.248281,3131.919,800.000,1.119493,2285.667,5329991.070
0.136042,0.034538,2.893479,1.248404,3131.777,800.000,1.119154,2280.446,5317491.127
0.136394,0.034575,2.895233,1.248524,3131.637,800.000,1.118820,2275.300,5305173.017
0.136747,0.034613,2.896967,1.248640,3131.500,800.000,1.118492,2270.227,5293034.999
0.137099,0.034649,2.898681,1.248753,3131.365,800.000,1.118169,2265.229,5281075.363
0.137452,0.034686,2.900374,1.248862,3131.232,800.000,1.117852,2260.303,5269292.423
0.137804,0.034722,2.902046,1.248969,3131.102,800.000,1.117540,2255.450,5257684.517
0.138157,0.034758,2.903698,1.249072,3130.974,800.000,1.117233,2250.669,5246250.010
0.138509,0.034793,2.905330,1.249172,3130.848,800.000,1.116931,2245.958,5234987.293
0.138862,0.034828,2.906941,1.249268,3130.725,800.000,1.116634,2241.318,5223894.781
0.139214,0.034862,2.908533,1.249362,3130.604,800.000,1.116343,2236.747,5212970.912
0.139567,0.034896,2.910104,1.249453,3130.485,800.000,1.116057,2232.246,5202214.150
0.139919,0.034930,2.911654,1.249540,3130.368,800.000,1.115775,2227.813,5191622.981
0.140272,0.034963,2.913185,1.249625,3130.253,800.000,1.115499,2223.448,5181195.918
0.140624,0.034996,2.914696,1.249707,3130.141,800.000,1.115227,2219.150,5170931.493
0.140977,0.035029,2.916187,1.249786,3130.030,800.000,1.114961,2214.919,5160828.265
0.141329,0.035061,2.917659,1.249863,3129.922,800.000,1.114699,2210.754,5150884.813
0.141682,0.035092,2.919110,1.249936,3129.816,800.000,1.114442,2206.655,5141099.740
0.142034,0.035124,2.920542,1.250007,3129.711,800.000,1.114190,2202.621,5131471.670
0.142387,0.035154,2.921954,1.250076,3129.609,800.000,1.113942,2198.652,5121999.252
0.142739,0.035185,2.923347,1.250141,3129.509,800.000,1.113700,2194.746,5112681.154
0.143092,0.035215,2.924720,1.250205,3129.411,800.000,1.113461,2190.904,5103516.067
0.143444,0.035245,2.926073,1.250266,3129.314,800.000,1.113228,2187.125,5094502.702
0.143797,0.035274,2.927407,1.250324,3129.220,800.000,1.112999,2183.409,5085639.793
0.144149,0.035303,2.928722,1.250380,3129.128,800.000,1.112774,2179.754,5076926.095
0.144502,0.035331,2.930017,1.250434,3129.037,800.000,1.112554,2176.161,5068360.383
0.144854,0.035359,2.931293,1.250486,3128.948,800.000,1.112338,2172.629,5059941.452
0.145207,0.035387,2.932550,1.250535,3128.861,800.000,1.112127,2169.158,5051668.119
0.145559,0.035414,2.933788,1.250582,3128.776,800.000,1.111919,2165.746,5043539.221
0.145912,0.035441,2.935007,1.250628,3128.693,800.000,1.111716,2162.395,5035553.613
0.146264,0.035468,2.936206,1.250671,3128.612,800.000,1.111518,2159.102,5027710.173
0.146617,0.035494,2.937387,1.250712,3128.532,800.000,1.111323,2155.868,5020007.796
0.146969,0.035520,2.938548,1.250751,3128.454,800.000,1.111133,2152.693,5012445.399
0.147322,0.035545,2.939691,1.250789,3128.377,800.000,1.110946,2149.575,5005021.916
0.147675,0.035570,2.940815,1.250824,3128.303,800.000,1.110764,2146.515,4997736.303
0.148027,0.035594,2.941919,1.250858,3128.230,800.000,1.110585,2143.512,4990587.533
0.148380,0.035618,2.943005,1.250890,3128.158,800.000,1.110411,2140.565,4983574.597
0.148732,0.035642,2.944073,1.250921,3128.089,800.000,1.110240,2137.675,4976696.508
0.149085,0.035665,2.945121,1.250950,3128.021,800.000,1.110074,2134.840,4969952.296
0.149437,0.035688,2.946151,1.250977,3127.954,800.000,1.109911,2132.061,4963341.009
0.149790,0.035711,2.947163,1.251003,3127.889,800.000,1.109751,2129.338,4956861.714
0.150142,0.035733,2.948155,1.251027,3127.826,800.000,1.109596,2126.669,4950513.495
0.150495,0.035755,2.949129,1.251050,3127.764,800.000,1.109444,2124.054,4944295.458
0.150847,0.035776,2.950085,1.251072,3127.703,800.000,1.109296,2121.493,4938206.722
0.151200,0.035797,2.951022,1.251092,3127.644,800.000,1.109151,2118.986,4932246.427
0.151552,0.035817,2.951941,1.251111,3127.587,800.000,1.109010,2116.533,4926413.730
0.151905,0.035838,2.952841,1.251129,3127.531,800.000,1.108872,2114.132,4920707.806
0.152257,0.035857,2.953723,1.251145,3127.476,800.000,1.108738,2111.784,4915127.848
0.152610,0.035877,2.954587,1.251161,3127.423,800.000,1.108607,2109.489,4909673.064
0.152962,0.035895,2.955432,1.251175,3127.371,800.000,1.108480,2107.246,4904342.683
0.153315,0.035914,2.956259,1.251188,3127.321,800.000,1.108356,2105.054,4899135.949
0.153667,0.035932,2.957067,1.251201,3127.272,800.000,1.108235,2102.914,4894052.122
0.154020,0.035950,2.957858,1.251212,3127.224,800.000,1.108118,2100.825,4889090.483
0.154372,0.035967,2.958630,1.251222,3127.178,800.000,1.108003,2098.787,4884250.327
0.154725,0.035984,2.959384,1.251232,3127.132,800.000,1.107892,2096.800,4879530.966
0.155077,0.036001,2.960120,1.251241,3127.089,800.000,1.107784,2094.863,4874931.731
0.155430,0.036017,2.960838,1.251249,3127.046,800.000,1.107680,2092.976,4870451.966
0.155782,0.036033,2.961538,1.251256,3127.005,800.000,1.107578,2091.139,4866091.036
0.156135,0.036048,2.962220,1.251262,3126.965,800.000,1.107479,2089.352,4861848.320
0.156487,0.036063,2.962884,1.251268,3126.926,800.000,1.107383,2087.614,4857723.214
