x_m,y_m,Ma,gamma,Taw_K,Twg_K,sigma,hg_W_m2K,qdot_W_m2
0.067353,0.023823,2.040860,1.176067,3211.463,800.000,1.270311,28035.330,67606156.415
0.067580,0.023936,2.050128,1.176412,3210.747,800.000,1.269220,27773.754,66955501.678
0.067807,0.024048,2.059281,1.176762,3210.036,800.000,1.268133,27516.570,66315932.546
0.068034,0.024160,2.068323,1.177118,3209.330,800.000,1.267048,27263.679,65687189.308
0.068261,0.024272,2.077257,1.177479,3208.627,800.000,1.265967,27014.981,65069020.337
0.068488,0.024383,2.086085,1.177845,3207.929,800.000,1.264888,26770.382,64461181.773
0.068715,0.024494,2.094809,1.178216,3207.235,800.000,1.263812,26529.789,63863437.225
0.068942,0.024605,2.103432,1.178592,3206.545,800.000,1.262739,26293.113,63275557.487
0.069169,0.024715,2.111956,1.178973,3205.859,800.000,1.261668,26060.267,62697320.269
0.069396,0.024825,2.120383,1.179360,3205.176,800.000,1.260600,25831.167,62128509.934
0.069623,0.024935,2.128715,1.179751,3204.498,800.000,1.259533,25605.730,61568917.253
0.069850,0.025044,2.136954,1.180147,3203.823,800.000,1.258469,25383.878,61018339.172
0.070076,0.025152,2.145102,1.180547,3203.151,800.000,1.257408,25165.532,60476578.582
0.070303,0.025261,2.153161,1.180952,3202.483,800.000,1.256348,24950.619,59943444.107
0.070530,0.025369,2.161133,1.181362,3201.819,800.000,1.255290,24739.064,59418749.898
0.070757,0.025476,2.169018,1.181776,3201.158,800.000,1.254234,24530.797,58902315.433
0.070984,0.025583,2.176820,1.182195,3200.500,800.000,1.253181,24325.749,58393965.335
0.071211,0.025690,2.184539,1.182617,3199.846,800.000,1.252129,24123.852,57893529.182
0.071438,0.025796,2.192177,1.183044,3199.195,800.000,1.251079,23925.043,57400841.344
0.071665,0.025902,2.199736,1.183475,3198.547,800.000,1.250031,23729.257,56915740.809
0.071892,0.026008,2.207217,1.183910,3197.903,800.000,1.248984,23536.433,56438071.030
0.072119,0.026113,2.214621,1.184349,3197.261,800.000,1.247940,23346.510,55967679.770
0.072346,0.026218,2.221950,1.184792,3196.623,800.000,1.246897,23159.431,55504418.955
0.072573,0.026322,2.229204,1.185238,3195.988,800.000,1.245856,22975.138,55048144.535
0.072800,0.026426,2.236387,1.185688,3195.355,800.000,1.244816,22793.576,54598716.351
0.073027,0.026530,2.243497,1.186142,3194.726,800.000,1.243779,22614.691,54155998.000
0.073254,0.026633,2.250537,1.186599,3194.100,800.000,1.242743,22438.431,53719856.718
0.073481,0.026736,2.257509,1.187059,3193.477,800.000,1.241709,22264.745,53290163.253
0.073708,0.026839,2.264412,1.187523,3192.857,800.000,1.240676,22093.583,52866791.759
0.073935,0.026941,2.271248,1.187990,3192.240,800.000,1.239645,21924.896,52449619.676
0.074162,0.027042,2.278019,1.188460,3191.626,800.000,1.238616,21758.638,52038527.632
0.074389,0.027144,2.284724,1.188933,3191.015,800.000,1.237588,21594.761,51633399.334
0.074616,0.027245,2.291366,1.189408,3190.407,800.000,1.236563,21433.222,51234121.477
0.074843,0.027345,2.297945,1.189887,3189.802,800.000,1.235539,21273.976,50840583.642
0.075070,0.027445,2.304462,1.190368,3189.199,800.000,1.234517,21116.981,50452678.210
0.075297,0.027545,2.310918,1.190852,3188.600,800.000,1.233496,20962.196,50070300.273
0.075524,0.027644,2.317314,1.191338,3188.004,800.000,1.232477,20809.579,49693347.548
0.075751,0.027743,2.323650,1.191827,3187.410,800.000,1.231461,20659.091,49321720.299
0.075978,0.027842,2.329929,1.192318,3186.819,800.000,1.230446,20510.694,48955321.253
0.076205,0.027940,2.336150,1.192811,3186.232,800.000,1.229433,20364.350,48594055.530
0.076432,0.028038,2.342314,1.193306,3185.647,800.000,1.228422,20220.021,48237830.569
0.076659,0.028135,2.348422,1.193803,3185.065,800.000,1.227412,20077.673,47886556.053
0.076885,0.028232,2.354475,1.194302,3184.486,800.000,1.226405,19937.271,47540143.848
0.077112,0.028329,2.360473,1.194803,3183.910,800.000,1.225400,19798.779,47198507.932
0.077339,0.028425,2.366418,1.195305,3183.337,800.000,1.224397,19662.165,46861564.337
0.077566,0.028521,2.372310,1.195809,3182.767,800.000,1.223396,19527.396,46529231.083
0.077793,0.028616,2.378150,1.196315,3182.200,800.000,1.222397,19394.440,46201428.122
0.078020,0.028712,2.383938,1.196822,3181.635,800.000,1.221400,19263.267,45878077.283
0.078247,0.028806,2.389675,1.197330,3181.074,800.000,1.220406,19133.845,45559102.211
0.078474,0.028901,2.395362,1.197840,3180.516,800.000,1.219414,19006.145,45244428.323
0.078701,0.028994,2.400999,1.198351,3179.960,800.000,1.218424,18880.139,44933982.749
0.078928,0.029088,2.406587,1.198862,3179.408,800.000,1.217436,18755.797,44627694.286
0.079155,0.029181,2.412126,1.199375,3178.859,800.000,1.216451,18633.093,44325493.351
0.079382,0.029274,2.417618,1.199888,3178.312,800.000,1.215468,18511.998,44027311.934
0.079609,0.029366,2.423063,1.200402,3177.769,800.000,1.214488,18392.487,43733083.551
0.079836,0.029458,2.428461,1.200917,3177.229,800.000,1.213511,18274.534,43442743.206
0.080063,0.029550,2.433812,1.201432,3176.691,800.000,1.212536,18158.113,43156227.345
0.080290,0.029641,2.439118,1.201947,3176.157,800.000,1.211563,18043.200,42873473.819
0.080517,0.029732,2.444379,1.202463,3175.626,800.000,1.210594,17929.770,42594421.842
0.080744,0.029822,2.449596,1.202979,3175.097,800.000,1.209627,17817.800,42319011.955
0.080971,0.029912,2.454768,1.203496,3174.572,800.000,1.208663,17707.267,42047185.988
0.081198,0.030002,2.459897,1.204012,3174.050,800.000,1.207702,17598.147,41778887.028
0.081425,0.030091,2.464983,1.204528,3173.531,800.000,1.206744,17490.419,41514059.383
0.081652,0.030180,2.470026,1.205044,3173.016,800.000,1.205789,17384.061,41252648.546
0.081879,0.030268,2.475027,1.205560,3172.503,800.000,1.204837,17279.052,40994601.168
0.082106,0.030357,2.479986,1.206076,3171.993,800.000,1.203888,17175.371,40739865.025
0.082333,0.030444,2.484904,1.206591,3171.487,800.000,1.202942,17072.997,40488388.987
0.082560,0.030532,2.489781,1.207106,3170.984,800.000,1.201999,16971.911,40240122.989
0.082787,0.030618,2.494618,1.207620,3170.484,800.000,1.201060,16872.093,39995018.005
0.083014,0.030705,2.499415,1.208133,3169.987,800.000,1.200124,16773.524,39753026.020
0.083241,0.030791,2.504173,1.208645,3169.493,800.000,1.199191,16676.185,39514100.001
0.083468,0.030877,2.508891,1.209157,3169.002,800.000,1.198262,16580.058,39278193.874
0.083695,0.030962,2.513571,1.209668,3168.515,800.000,1.197336,16485.125,39045262.500
0.083921,0.031047,2.518212,1.210177,3168.031,800.000,1.196414,16391.368,38815261.649
0.084148,0.031132,2.522815,1.210686,3167.550,800.000,1.195496,16298.770,38588147.975
0.084375,0.031216,2.527381,1.211193,3167.072,800.000,1.194581,16207.314,38363879.000
0.084602,0.031300,2.531909,1.211699,3166.597,800.000,1.193670,16116.984,38142413.084
0.084829,0.031383,2.536401,1.212204,3166.126,800.000,1.192763,16027.762,37923709.411
0.085056,0.031466,2.540856,1.212707,3165.658,800.000,1.191859,15939.634,37707727.961
