x_m,delta_star_m,momentum_thickness_m,shape_factor,skin_friction_coefficient,wall_shear_stress_Pa,wall_temperature_K,effective_radius_m,Re_s,mu_edge_Pa_s,Mach_effective
0.06868193057023994,0.00021489509866820194,8.24998625019365e-05,2.6047934160273027,0.004574456877890681,3093.525465952671,3080.325414791416,0.029794952401027527,802493.7639636733,7.106762335985212e-05,2.403003226722006
0.06884401096532324,0.0002170103174417072,8.304522004513408e-05,2.6131584373400987,0.004561829863651263,3070.8401840953143,3079.701770997538,0.029881021121730647,801042.8918386379,7.093691565863534e-05,2.408269102133085
0.06900609136040654,0.0002191231377643374,8.358995920630275e-05,2.6214050089859993,0.004548894475587276,3048.180625125256,3079.086571230388,0.029966653616108507,799621.6440593329,7.0806847871401e-05,2.4134986963889693
0.06916817175548984,0.00022123356889024938,8.413408237140106e-05,2.629535648985117,0.004535650919576531,3025.546689793586,3078.4798367337808,0.030051849874906937,798229.4742120686,7.067742826201507e-05,2.418692275344942
0.06933025215057315,0.00022334162010506598,8.467759193450025e-05,2.6375528047352246,0.0045220994347474185,3002.93827851393,3077.8815880944444,0.030136609888840326,796865.8455876663,7.054866506552848e-05,2.4238500937630834
0.06949233254565644,0.00022544730072589415,8.522049029778897e-05,2.645458855471327,0.004508240292845319,2980.3552913622507,3077.291845185577,0.030220933648591557,795530.2310229442,7.042056647968414e-05,2.4289723956962033
0.06965441294073973,0.00022755062010134446,8.576277987157834e-05,2.6532561146231504,0.004494073797625147,2957.797628076642,3076.7106271135162,0.03030482114481203,794222.1127468672,7.02931406567234e-05,2.43405941486158
0.06981649333582304,0.00022965158761154773,8.630446307430617e-05,2.660946832075451,0.004479600284268552,2935.2651880571507,3076.1379521674417,0.03038827236812161,792940.9822312059,7.016639569548733e-05,2.439111375004881
0.06997857373090634,0.00023183571146276634,8.683982467636395e-05,2.6696934537440096,0.004468828940376111,2915.373144041688,3075.5738377720218,0.030471201810314028,791686.3400455699,7.004033963380631e-05,2.444123985507627
0.07014065412598963,0.00023401740725587946,8.737459112486554e-05,2.6783233459879563,0.004457781928795962,2895.5032137166554,3075.0183004429045,0.030553695055788414,790457.6957166577,6.991498044117124e-05,2.4491019879691858
0.07030273452107294,0.00023619668485167424,8.790876483683814e-05,2.686838852645284,0.0044464595181848525,2875.6553072743195,3074.4713557449877,0.030635752094683978,789254.5675916162,6.979032601168249e-05,2.4540455775743575
0.07046481491615623,0.00023837355414379956,8.844234823736388e-05,2.6952422554865505,0.004434862003870551,2855.829334607657,3073.9330182533636,0.030717372917107067,788076.4827053304,6.966638415726987e-05,2.4589549409231126
0.07062689531123953,0.0002405480250587774,8.897534375958257e-05,2.703535776256785,0.00442298970741132,2836.025205310251,3073.403301516871,0.030798557513131163,786922.976651564,6.954316260117778e-05,2.4638302563498997
0.07078897570632284,0.00024272010755601177,8.950775384469395e-05,2.7117215786372935,0.004410842976172395,2816.242828676208,3072.8822180241705,0.03087930587279687,785793.5934577652,6.942066897171198e-05,2.468671694235094
0.07095105610140613,0.0002448898116277962,9.00395809419594e-05,2.7198017701310175,0.004398422182918369,2796.482113700093,3072.369779172258,0.030959617986111874,784687.8854634624,6.929891079624036e-05,2.473479417308843
0.07111313649648943,0.00024705714729932147,9.057082750870393e-05,2.727778403874902,0.004385727725419906,2776.7429690768577,3071.8659952373705,0.031039493843051005,783605.4132022395,6.917789549544778e-05,2.478253580947567
0.07127521689157273,0.0002492221246286795,9.110149601031718e-05,2.7356534803825316,0.004372760026078974,2757.0253032018018,3071.370875348083,0.031118933433556154,782545.7452862926,6.905763037782023e-05,2.4829943334631484
0.07143729728665603,0.000251384753706867,9.163158892025413e-05,2.743428949220166,0.0043595195315592585,2737.329024170545,3070.884427460823,0.031197936747536334,781508.458295712,6.893812263439902e-05,2.4877018163860645
0.07159937768173932,0.00025363069926939583,9.216134238625573e-05,2.752029133933497,0.004349803879426402,2720.02849221055,3070.4066583373365,0.03127641812025604,780493.1366693159,6.881937933373975e-05,2.492371777426206
0.07176145807682263,0.00025587422455843723,9.269052497988623e-05,2.760521904627919,0.004339843346544134,2702.746603631553,3069.937573524317,0.031354463288473085,779499.3725992431,6.870140741711658e-05,2.497008760359745
0.07192353847190593,0.0002581153401677265,9.321913919990075e-05,2.768909286044998,0.004329638289918382,2685.4832768299475,3069.4771773350335,0.03143207224159374,778526.7659282661,6.858421369394842e-05,2.501612887406422
0.07208561886698922,0.00026035405672520745,9.374718755312324e-05,2.777193252626101,0.004319189087315624,2668.238429938619,3069.0254728328932,0.03150924496899007,777574.9240498649,6.846780483744522e-05,2.506184275085649
0.07224769926207253,0.00026259038489302787,9.427467255444532e-05,2.78537573006554,0.004308496136983963,2651.011980826981,3068.582461816879,0.03158598145999991,776643.4618109539,6.835218738047142e-05,2.510723034466672
0.07240977965715582,0.00026482433536753256,9.480159672682476e-05,2.79345859680651,0.004297559857383556,2633.803847101025,3068.1481448087893,0.03166228170392694,775732.0014171884,6.823736771161802e-05,2.515229271412879
0.07257186005223912,0.000267055918879257,9.532796260128387e-05,2.8014436854822735,0.004286380686925714,2616.6139461033736,3067.722521042228,0.03173814569004059,774840.1723407137,6.812335207148331e-05,2.5197030868204235
0.07273394044732243,0.00026928514619291733,9.58537727169072e-05,2.8093327843048934,0.004274959083720367,2599.442194913354,3067.305588453276,0.03181357340757617,773967.6112302816,6.801014654915466e-05,2.5241445768512674
0.07289602084240572,0.0002715120281073986,9.637902962083876e-05,2.81712763840375,0.004263295525331336,2582.2885103470912,3066.8973436727756,0.03188856484573479,773113.9618236484,6.789775707888699e-05,2.5285538331608004
0.07305810123748901,0.00027373657545574296,9.690373586827924e-05,2.8248299511159374,0.004251390508538996,2565.1528089575977,3066.497782020191,0.031963119993683405,772278.8748621419,6.778618943697556e-05,2.5329309431201246
0.07322018163257232,0.0002759587991051348,9.742789402248246e-05,2.8324413852305437,0.004239244549109987,2548.0350070348873,3066.1068974989607,0.03203723884055483,771462.0080073179,6.76754492388168e-05,2.5372759900331365
0.07338226202765562,0.0002782395309653598,9.794615088733476e-05,2.840739819223855,0.004230329811734479,2533.013744323709,3065.724682793303,0.032110860554439284,770663.0257596275,6.756554193615298e-05,2.5415860210973555
0.07354434242273891,0.00028051789789705145,9.846387036308463e-05,2.848942427944831,0.004221197905645331,2518.0080574079198,3065.351129266408,0.03218404600847614,769881.59937899,6.745647281449826e-05,2.545864161282395
0.07370642281782222,0.0002827939111702573,9.898105501065541e-05,2.8570508885747303,0.004211849246749024,2503.017872061195,3064.9862269599666,0.03225679519139532,769117.4068072155,6.734824699073871e-05,2.5501104826080394
0.07386850321290551,0.0002850675820900242,9.949770739892344e-05,2.8650668396517105,0.004202284267372648,2488.043113826697,3064.629964594992,0.032329108091891816,768370.1325921759,6.72408694109059e-05,2.554325053854359
0.07403058360798881,0.0002873389219963748,0.00010001383010471274,2.872991882178054,0.00419250341608443,2473.083708017235,3064.282329573861,0.032400984698625575,767639.4678136408,6.713434484811737e-05,2.5585079407539384
0.07419266400307212,0.0002896079422642813,0.00010052942571278898,2.880827580689526,0.004182507157518797,2458.1395797154323,3063.943307983542,0.032472425000221634,766925.1100107478,6.702867790068027e-05,2.562659206179475
0.07435474439815541,0.00029187465430363733,0.00010104449681585314,2.8885754642883663,0.0041722959722060695,2443.2106537739155,3063.612884599958,0.032543428985270115,766226.7631109608,6.692387299035505e-05,2.566778910326811
0.0745168247932387,0.00029413906955922867,0.00010155904601453479,2.896237027641363,0.004161870356406119,2428.296854815505,3063.291042893427,0.03261399664232622,765544.1373605125,6.681993436077549e-05,2.5708671108934644
0.07467890518832201,0.00029640119951070164,0.00010207307591738502,2.903813731944359,0.004151230821946125,2413.3981072334245,3062.9777650351457,0.0326841279599103,764876.9492562157,6.671686607601931e-05,2.5749238632527307
0.07484098558340531,0.00029866105567252874,0.00010258658914086853,2.9113070058545096,0.004140377896061898,2398.514335191528,3062.6730319046605,0.03275382292650787,764232.648682761,6.661399847420878e-05,2.5789492206234343
0.0750030659784886,0.0003009186495939745,0.00010309958830935591,2.9187182463915544,0.004129312121242749,2383.645462624522,3062.3768230982864,0.0328230815305697,763607.1095018835,6.651167245812826e-05,2.5829432342353615
0.07516514637357191,0.000303201823646669,0.000103602470568393,2.926588738504173,0.0041210992692022426,2370.5545975141335,3062.089116938433,0.03289187592972413,762996.0922561471,6.641023821184489e-05,2.5869045982894314
0.0753272267686552,0.0003054827310321548,0.00010410485358089868,2.9343754928272165,0.0041126930784369225,2357.4767286247934,3061.8098904837816,0.03296023397076963,762399.3378480009,6.630969906493257e-05,2.590834722460139
0.0754893071637385,0.00030776138354763916,0.00010460673994527593,2.94207986702044,0.0041040939928651396,2344.411788315731,3061.5391195402985,0.03302815564190899,761816.5931063414,6.621005816062384e-05,2.5947336528377374
0.07565138755882181,0.0003100377930253863,0.0001051081322676492,2.949703189815043,0.0040953024697654265,2331.359708745175,3061.2767786730165,0.03309564093130995,761247.6107260983,6.611131845522819e-05,2.5986014341465395
0.0758134679539051,0.0003123119713326705,0.00010560903316185415,2.9572467617805747,0.004086318979652402,2318.3204218706173,3061.022841218561,0.033162689827105234,760692.1492087184,6.601348271767798e-05,2.60243810988958
0.0759755483489884,0.0003145839303717293,0.00010610944524942726,2.9647118560675665,0.004077144006154762,2305.2938594490856,3060.7772792983865,0.03322930231739259,760149.9728035534,6.591655352919874e-05,2.60624372248929
